ID,Frase,"Valor
Real","Evento
Adverso"
6097, tomei topiramato por um ano para o tratamento de enxaqueca e resolveu mas não obtive nenhum resultado em relação a perca de peso bemestar .,não tem,não tem
6098, tomei tramadol na veia pra enxaqueca ainda tô lesada que bomba .,tem,não tem
6100, tomei tramal e ibuprofeno na bunda e buscopan na veia e minha dor nem passou só alívio .,tem,não tem
6101, tomei três ibuprofeno e um remédio errado se essa cólica não passar eu morro sem condições .,não tem,não tem
6102, tomei três ibuprofeno e um remédio pra dormir pra ver se essa cólica passa e eu possa dormir em paz vão ver né .,não tem,não tem
6103, tomei um aminofilina de 200g e dois aerolin e eu acho que estou perto da morte .,não tem,não tem
6104, tomei um banho e já tomei um paracetamol p dor de cabeça .,não tem,não tem
6105, tomei um buscofen e uma dipirona ver se essa cólica passa agr .,não tem,não tem
6106, tomei um café e ainda nicotina no sangue pra meu sistema acompanhar minha agitação so assim vey ta foda .,não tem,não tem
6107, tomei um café forte liguei a tv e apareceu o onix lorenzoni deu azia bora tomar um omeprazol .,não tem,não tem
6108, tomei um coisa de ibuprofeno agr pra vê se essa dor alivia .,não tem,não tem
6109, tomei um comprimido d dipirona do nada comecei a sentir una dor horrível n corpo .,não tem,não tem
6110, tomei um comprimido de nimesulida faz umas 2 horas e juro que minha dor de garganta passou quase por completa .,não tem,não tem
6111, tomei um fluoxetina pra controlar a ansiedade e quem disse que fez efeito .,tem,não tem
6112, tomei um ibuprofeno aqui senhor do ceu que dor .,não tem,não tem
6113, tomei um ibuprofeno de 600 mg pra cólica mas agora to com a pressão baixa .,não tem,não tem
6114, tomei um ibuprofeno de 600 mg pra ver se a cólica passa .,não tem,não tem
6115, tomei um ibuprofeno de manhã passou agora pensei será se a dor de cabeça pode ser abstinência de café tomei duas canecas uhum yep passou .,não tem,não tem
6116, tomei um ibuprofeno p tentar passar essa dor mas tá dificil meu .,não tem,não tem
6117, tomei um nimesulida pra ver se essa dor passa .,não tem,não tem
6118, tomei um no começo do ano que me dava muito enjoo e dor no estomago tomava omeprazol e ficava super de boa .,não tem,não tem
6119, tomei um omeprazol e um buscopam e nada dessa dor passar .,tem,não tem
6120, tomei um omeprazol em jejum fiz meia caneca de café e completei com leite espero que não de enjoo depois .,não tem,não tem
6122, tomei um omeprazol p essa azia sair de mim .,não tem,não tem
6123, tomei um omeprazol pesado pra dor de estômago n passou vou ser obrigada a tomar uma dose de cachaça então .,tem,não tem
6124, tomei um omeprazol pq essa azia ta foda .,não tem,não tem
6125, tomei um omeprazol pq essa dor no estômago tá judiando de mim .,tem,não tem
6126, tomei um omeprazol to cheia de dor no estômago .,não tem,não tem
6127, tomei um paracetamol aqui me deu um calor .,não tem,não tem
6128, tomei um paracetamol de 750 se essa dor não passar eu vou me matar .,não tem,não tem
6129, tomei um paracetamol de comprimido de 500 ml p ver se essa dor melhora um pouco .,não tem,não tem
6130, tomei um paracetamol e a dor de cabeça já era graças a deus .,não tem,não tem
6131, tomei um paracetamol e meu rosto ficou inchado descobrir que tenho alergia .,tem,não tem
6132, tomei um paracetamol pra vê se passa essa cólica .,não tem,não tem
6133, tomei um paracetamol pra ver se a dor diminui .,não tem,não tem
6134, tomei um paracetamol será que vai melhor os efeitos da alergia esperemos .,não tem,não tem
6135, tomei um paracetamol tô louca pra deitar e me abafar p ver se passa essa cólica .,não tem,não tem
6136, tomei um ranitidina mas a dor não passa .,não tem,não tem
6138, tomei um remédio p dor de cabeça pra conseguir dormir tinha cafeína me ajudem .,não tem,não tem
6139, tomei um tylenol nimesulida e buscopan essa dor tem que parar .,não tem,não tem
6140, tomei uma caixa de nimesulida hj minha dor de garganta não passa .,tem,não tem
6141, tomei uma dipirona agora pra dor de cabeça .,não tem,não tem
6143, tomei uma dipirona pra cefaléia e acabei caindo no sono .,tem,não tem
6144, tomei uma injeção de vitamina b12 agora nunca senti tanta dor mano chorei igual um bebe .,tem,não tem
6146, tomei uns bicarbonato de sódio pra ver se melhora essa dor de estômago dos infernos .,não tem,não tem
6148, tomei vacina e remedios da alergia e to caindo pelos cantos .,tem,não tem
6149, tomei vacina já dessa doença ai hahahahahahah .,não tem,não tem
6150, tomei vacina pra caxumba e deu mo alergia aquela merda .,tem,não tem
6152, tomo cafeína pra nao dormir e estudar fico com crise de ansiedade e nao consigo estudar eu amo d tudo isso .,tem,não tem
6154, tomo mts vitamina loratadina naridrin anticoncepcional e dipirona logo menos virá um pra ansiedade tambeim .,não tem,não tem
6155, tomo nimesulida alergia .,não tem,não tem
6157, tomo nimesulida pantoprazol todo dia meu corpo deve ta protegido de alguma coisa infelizmente nao é de cólica .,não tem,não tem
6158, tomo omeprazol e a dor no estomago só aumenta hoje é dia de ter todas as dores causada pelo fds famosa lei do retorno .,não tem,não tem
6159, tomo omeprazol uma semana e meu refluxo melhora por 1 mês após isso azia começa novamente .,não tem,não tem
6160, tomo omeprazol vou sempre vou no médico tomar remédio no braço porque não aguento de dor não .,não tem,não tem
6162, tomo paracetamol a febre baixa e dps de 5h volta com tudo tenho alergia a dipirona .,tem,não tem
6165, tomo sertralina pra ansiedade e wellbutrin pra depressao .,não tem,não tem
6166, tomo sertralina pra deprimir a bipolaridade aí tomo litio pra depressão que a sertralina dá aí tomo franol pra tirar o sono do litio .,não tem,não tem
6167, tomo tanto dipirona pra cólica que nem sinto mais o gosto ruim .,não tem,não tem
6168, tomo um comprimido por dia enquanto estiver com colica peguei a caixinha aqui o que eu tomo é o nimesulida é baratinho .,não tem,não tem
6169, tomo uns 5 ibuprofeno por dia p dor aliviar .,não tem,não tem
6170, tomou a vacina dá raiva .,não tem,não tem
6171, tomou a vacina de 4 meses hj aquela doída acho q tá com dorzinha e cólica dizem q a do rotavírus pode dar .,não tem,não tem
6172, tomou vacina contra raiva não .,não tem,não tem
6173, tomou vacina da raiva que o governo da de graça ai ele teve alergia e quase morreu eu chorei dms .,não tem,não tem
6174, tomoudorilem2015 ate a enxaqueca sumiu contar mentira é feio ninguem substitui o sumatriptano .,não tem,não tem
6175, tonamorandomas namorando que isso uma doença já tem vacina é a cura cadê mds vou morre .,não tem,não tem
6176, tonhofabianojr brunoernica azitromicina 500 gramas 1 por dia durante 3 dias e aquela pastilha strepsil pra dor tiro e queda .,não tem,não tem
6177, tontura e dor na nuca vou ir no posto ver minha glicose .,não tem,não tem
6178, tontura lingua dormente bradicardia extremidades dormentes nao brinquem com abstinencia de venlafaxina criancas .,não tem,não tem
6179, tonymacedo1 estadao imagina calor de 35 c em cima do zinco com 35 por alunos nas salas de aulas dr alckmin é insano .,não tem,não tem
6180, topiramato estava segurando bem a minha dor de cabeça mas ontem tive por causa do maldito antipsicótico vou parar de tomar essa desgraça .,não tem,não tem
6181, topiramato me deixava pesada e esquecida e tinha enxaqueca .,não tem,não tem
6182, topiramato não está funcionando mais e voltei a ter dor de cabeça durou só um mês .,tem,não tem
6183, topiramato no tratamento da enxaqueca principais efeitos colaterais http www enxaqueca com br blog topiramato .,não tem,não tem
6184, topiramato pode curar dependência de drogas http bit ly 226ouay vivomaissaudavel .,não tem,não tem
6185, tou a bater com a ansiedade preciso de nicotina .,não tem,não tem
6186, tou com uma diarreia mental que nem é bom demasiada cafeína na veia .,não tem,não tem
6187, touka baka kaneki exaltada esqueceu de tomar a vacina da raiva ama o irmãozinh s2 se me olhar vai morrer pic twitter com 5x4bz5kyad .,não tem,não tem
6188, toxicharding eu tomei o atenolol tempos mas o problema dele eh que a pressão cai mt só que no meu caso é transtorno de ansiedade .,não tem,não tem
6189, tramadol como remédio para dor é também um ótimo sonífero .,não tem,não tem
6190, tratamento contra alergia com vacina .,não tem,não tem
6191, tratamento de alergia a vacina é o olho da cara não vou kibar .,não tem,não tem
6193, três amigos meus tiveram que ir tomar glicose e eu maravilhosa sem dor de cabeça e felizzzzz justin4mmva .,não tem,não tem
6194, três coisas que não combinaram hoje meu enjôo o vômito no chão de isabela e a minha loratadina .,não tem,não tem
6195, três omeprazol e nada dessa dor amenizar .,não tem,não tem
6196, tricolor am anunciando reforços ou lavar um telhado de zinco com esse calor .,não tem,não tem
6197, trilhasonora para este calor sene sene sene sene senegal sene sene sene sene senegal diz povão senegal região diz povão senegal região .,não tem,não tem
6198, tristeza da vida é sair de casa em véspera de natal p tomar vacina da alergia .,não tem,não tem
6200, trt é indicada em pacientes com sintomas sexuais disfunção erétil e com baixos níveis de testosterona pic twitter com dnvqr41gol .,não tem,não tem
6201, tu é paixão incendiária nitroglicerina ao meu desejo febre de paixão sou refém de tanta magia .,não tem,não tem
6202, tu já me viu desmarcar por dor de estômago vou me encher de omeprazol teu estômago vai aguentar .,não tem,não tem
6203, tu provocas me a libertação de norepinefrina e dopamina hormonas associadas à depressão .,não tem,não tem
6204, tu que é deprezão auehauhe efedrina so me da enjôo https twitter com guzeraa status 693807774845771776 .,não tem,não tem
6205, tu tem crise de ansiedade crise de falta de ar uma dor de cabeça dos infernos vai no hospital e o médico te passa dipirona .,não tem,não tem
6206, tu tem q tomar aquela vacina contra raiva tu é cachorra .,não tem,não tem
6207, tudo é dor e toda dor vem do desejo de não sentirmos dor esperamos q a humanidade realmente ainda tenha chance renato estupronuncamais .,não tem,não tem
6209, tudo que eu peço é pra quinta feira chegar logo não aguento mais dor de cabeça 8 comprimidos de ibuprofeno em 24 hrs .,não tem,não tem
6211, tudo que eu quero é um azitromicina pra cair limpando minha garganta pq sem or q dor .,não tem,não tem
6212, tudo que quero é minha casa minha cama meu ibuprofeno pra me tirar essa dor horrenda no ciso .,não tem,não tem
6213, tudo sobre a cafeína permanece durante horas no organismo a morte por excesso de cafeína existe beber http fb me 2pl1l43un .,não tem,não tem
6214, tuitando a base de 100 mg de fluoxetina pra nao passa a famosa raiva .,não tem,não tem
6215, tuliopb é uma hipoglos com benzocaína desculpa a emoção mas é muito amor colocava nas bolhas e a dor sumia .,não tem,não tem
6217, tutia f oxido de zinco impuro que adere sob a forma de camada dura e pardacenta às chaminés dor fornos em que se calcinam certos miné .,não tem,não tem
6218, txavicorrea borja fernández falaba dominguez cedido se é se trata coma extremo .,não tem,não tem
6219, tyleon com cafeína pior inimigo da dor de cabeça .,não tem,não tem
6220, uai eu tomei uma carinha de paroxetina mas tô a mil ansiedade .,não tem,não tem
6221, uauu então doutor eu to sentindo muito enjoo ultimamente principalmente quando eu acordo então to só no omeprazol todo dia .,não tem,não tem
6222, ué piora e ele aumenta eu tomava junto com risperidona e ele piorava minha ansiedade só me bugava mais .,não tem,não tem
6223, uéee se der febre mas ja estava c febre oshh q doido quando eu tive isso eu tomei loratadina é um antialergico .,não tem,não tem
6224, ufa achei que n ia poder viajar pq n tenho a vacina da febre amarela e não posso tomar mas já achei aqui termos q dão isenção .,não tem,não tem
6225, uhum já entrei em coma alcoólico e tomei glicose pra acordar .,não tem,não tem
6227, ultimamente a minha cólica só alivia quando eu peço pra minha mae aplicar dipirona na minha veia .,não tem,não tem
6228, ultimamente eu tenho sentido que a aspirina tem intensificado os efeitos da efedrina minha tremeira e agitação aumenta .,não tem,não tem
6229, ultimamente minhas mãos fluem nicotina é vicia e mesmo indo pra morte me sinto mais viva boa noite .,não tem,não tem
6230, ultimamente to pior q grávida comendo bebendo e dormindo sentindo enjoo mal estar e glicose descontrolada .,não tem,não tem
6231, um beijo pode ser dez vezes mais eficaz do que a morfina na redução da dor .,não tem,não tem
6232, um café forte e amargo e dois comprimidos de nimesulida por favor que a enxaqueca ainda se faz presente .,não tem,não tem
6233, um calor desse e a veterinária acha que eu vou sair e cansar meu bb pra ir em comemoração se ainda fosse vacina ou coisa pro meu bb .,não tem,não tem
6234, um chá de flor para sustentar a dor da saudade dayse sene desconheço autoria da imagem https www instagram com p blsio 4gld0 .,não tem,não tem
6235, um chá pra curar essa azia e nicotina pra anestesiar a dor que é viver em um mundo tão injusto https www instagram com p bfrixgjlhao .,não tem,não tem
6236, um cloridrato de sertralina basicamente é de serotonina não é tão agressivo é para depressão e ansiedade .,não tem,não tem
6237, um comprimido de diclofenaco dois de ibuprofeno e um de nimesulida tudo isso num dia só e minha dor de dente continua aqui .,não tem,não tem
6239, um desespero chamado to loca de dor de garganta e não tem nimesulida .,não tem,não tem
6241, um dia eu explodo de raiva .,não tem,não tem
6243, um dia sem omeprazol é um dia de morte lenta .,não tem,não tem
6245, um dilema dor de cabeça o remédio que eu tomo faz efeito rápido no entanto ele tem cafeína logo vou ficar ligadona e agora josé .,não tem,não tem
6246, um dos efeitos colaterais da sibutramina agressividade magina se eu começo a tomar um trem desse .,tem,não tem
6247, um estudo recente demonstrou que o paracetamol tylenol popular remédio contra a dor .,não tem,não tem
6248, um omeprazol pra diminuir a dor de estômago que fica depois de uma conversa e vida que segue .,não tem,não tem
6249, um otimo jeito de começar uma segunda lotada de cafeina remedio pra dor de cabeça e um dia cheio pela frente .,não tem,não tem
6250, um remédio bom pra dor de cabeça pq nimesulida dorflex e diporona não adiantaram nada e a neusa nunca funcionou cmg .,não tem,não tem
6251, um remédio pra cólica chamado piroxicam sim existe .,não tem,não tem
6252, um remedio que cura enxaqueca cólicas menstruais depressão dor de corno é relaxante muscular desperta o apetite libera dopamina .,não tem,não tem
6255, um sofrimento a dor de estômago que eu tô agora por ter ingerido cafeína como se tivesse tomado 600 ml de café sim fiz a conta .,não tem,não tem
6256, um verdadeiro relacionamento amoroso eu e o ibuprofeno me salva de aaaaaltas cagada de doenca .,não tem,não tem
6257, uma bobagem lelê interação medicamentosa entre sibutramina e analgésicos fortes pois ela tinha muita dor por causa de um braço .,não tem,não tem
6258, uma cartela de dipirona por hora e essa cólica não para .,não tem,não tem
6259, uma coca bem gelada e um ibuprofeno só pra combater a dor de garganta .,não tem,não tem
6260, uma coisa do capiroto glicose anidra dextrosol que enjoo f d p. uma colher de óleo de rícino é naturalzinho o gosto é horrível mas é rápido não me deu dor e ainda me deixou sem fome .,não tem,não tem
6261, uma cólica que só passa com morfina .,não tem,não tem
6262, uma crise de ansiedade pode ser agravada por cafeína e nicotina q q a bonita faz p se acalmar fuma um cigarrinho toma um cafezinho .,não tem,não tem
6263, uma das principais causas de morte cardiovascular tratar o diabetes não é apenas abaixar a glicose mas ver o diabético como um todo .,não tem,não tem
6264, uma dica agora pra quem pretende se depilar é a anestesia geral com morfina aquela mesma do coma induzido .,não tem,não tem
6265, uma doença crônica que afeta a forma como o corpo metaboliza a glicose principal fonte de energia do corpo pic twitter com vdqapdktpe .,não tem,não tem
6266, uma doença de altíssimo custo que só quem possui recurso tem uma qualidade de vida melhor as insulinas fitas alimentação .,não tem,não tem
6267, uma dor colocar bicarbonato de sódio na afita .,tem,não tem
6268, uma dor de cabeça infinita nesse fim de semana seria problema dentário ou quem sabe abstinência de nicotina .,não tem,não tem
6269, uma dose de vacina contra a raiva por favor https twitter com rockttqueen status 813421927754821632 .,não tem,não tem
6270, uma excelente opção para amenizar o calor é o baer mate um mate gaseificado com cafeína é ainda mais delicioso http fb me 6wdivk4kh .,não tem,não tem
6271, uma história de dor e sofrimento pra dois viciados padrasto muita cafeína faz mal eu muita bebida tbm faz mal fim .,não tem,não tem
6272, uma hora dessa e eu tendo que tomar omeprazol de tanta dor que to sentindo .,não tem,não tem
6273, uma hora o omeprazol acaba e a azia chega conteumspoilerdavida .,não tem,não tem
6274, uma menina até chorou pq a mãe dela passou por várias coisas e não teve depressão pq foi forte e ela e guerreira etc. uma mistura de ansiedade com falta de fluoxetina da nisso .,não tem,não tem
6275, uma morte lenta e dolorosa é tomar o último loratadina da cartela .,não tem,não tem
6276, uma que o cigarro fica ruim duas que minha ansiedade generalizada ta sendo descontada em outra coisa além da fluoxetina comida .,não tem,não tem
6277, uma raiva quando eu to pronto para ir na academia e minha pressão desaba .,não tem,não tem
6278, uma raiva tão grande quando jogam fora as tampinhas das insulinas .,não tem,não tem
6280, uma saudade eterna saudades 8 anos de idade quando eu não tinha noção da minha alergia a cafeína pic twitter com znherxx8tr .,não tem,não tem
6281, uma semana q to com dor e agora que ouço que tenho que comprar omeprazol p ti não acho melhor não espera meu estômago cair .,não tem,não tem
6282, uma semana sem tomar omeprazol e até saliva tá dando azia que delicia .,não tem,não tem
6283, uma semana tomando sibutramina e a depressão veio forte não consigo parar de chorar vou jogar esse remédio no lixo .,não tem,não tem
6284, uma tatuagem flexível detecta os níveis de glicose no suor e proporciona um medicamento http www digitalmed com br noticia controle o diabetes com um adesivo de pele pic twitter com ncu4udomkj .,não tem,não tem
6286, uma vacina contra a cólica quem apóia .,não tem,não tem
6287, uma vez eu fiquei tão nervosa ansiedade a mil eu tomei 2 ritalina e disse que era dipirona pensa em um coração a mil e só pensava em morr .,não tem,não tem
6288, uma vez um médico me disse que paracetamol serve muito pra quem tem alergia quem não tem há remédios melhores .,não tem,não tem
6289, uma vida movida à alergia e prednisona não está sendo fácil .,tem,não tem
6296, único remedio que eu tomo na vida é o buscofem tomava o esc escitalopram pra crise de ansiedade mas n resolvia nada parei .,tem,não tem
6297, unico remedio que posso tomar pra aliviar minha cólica é chá de hortelã pimenta paracetamol .,não tem,não tem
6298, uol impeachment dilmarivotril olanzapina dilma não quer morte renúncia ou impeachment basta um manicômio judicial pic twitter com jt4bfn96ax .,não tem,não tem
6299, urgente preciso muito de doxiciclina para uma cachorra com doença do carrapato são joão da boa vista sp por favor compartilhem .,não tem,não tem
6300, usada corretamente reposição de testosterona trata disfunção erétil e falta de libido saúde plena http bit ly wrg1g4 .,não tem,não tem
6301, usando amato topiramato para prevenir enxaqueca efeitos colaterais e sobre o emagrecimento http www plugbr net usando amato topiramato para prevenir enxaqueca efeitos colaterais e sobre o emagrecimento .,não tem,não tem
6302, usar bicarbonato de sodio para amenizar a dor ajuda https twitter com redeglobo status 730025652909277184 .,não tem,não tem
6303, usar o óleo de rícino puro fica atenta se não bate da dor de cabeça uma amiga usava no cabelo e passou mal diz que ele pode .,tem,não tem
6304, usei a glicerina no cabelo e to num medo de ficar ressecado tá chovendo mas ta calor .,não tem,não tem
6305, usei meu último 10 pra tomar uma vitamina de açaí com morango tava calor senti que merecia kkkkk .,não tem,não tem
6306, usei um óleo do rícino no cabelo e agora tô morrendo de dor de cabeça será que tem alguma coisa a ver .,não tem,não tem
6309, uso indevido da morfina causa o pior tipo de dependência afirma especialista http r7 com apcu .,tem,não tem
6310, utilidade pública nunca misturem remédio pra dor de cabeça cafeína escitalopram .,não tem,não tem
6311, utraviolentada se tivesse um que melhorasse só minha cólica já tava de bom tamanho mas aparentemente não existe acho q nem morfina da jeito .,não tem,não tem
6312, uva passa tem gosto de morte por overdose de glicose .,não tem,não tem
6313, vá tomar vacina pra raiva .,não tem,não tem
6314, vacina contra a cólica alguma menina apóia .,não tem,não tem
6315, vacina contra a tristeza a desamor a depressão http fb me 3afua0fou .,não tem,não tem
6318, vacina contra ansiedade esperar no senhor reflexão no salmo 130 esperar é uma tarefa difícil paciência é uma http fb me 7m0qp572t .,não tem,não tem
6319, vacina contra c lica qual menina ai apoia .,não tem,não tem
6323, vacina contra cólica apoio .,não tem,não tem
6324, vacina contra cólica as girl apóiam sabadoclubesdv .,não tem,não tem
6325, vacina contra colica eu apoio .,não tem,não tem
6327, vacina contra cólica pf .,não tem,não tem
6328, vacina contra cólica quem ai apóia .,não tem,não tem
6329, vacina contra colica quem apoia .,não tem,não tem
6333, vacina contra cólica quem apoia curti .,não tem,não tem
6334, vacina contra colica super apoio .,não tem,não tem
6335, vacina contra colica voc s apoia meninas .,não tem,não tem
6336, vacina contra cólica voc s apoiam meninas .,não tem,não tem
6338, vacina contra tetra já disponível no ms via ana paula guimarães http fb me 5th8d4f0o .,não tem,não tem
6339, vacina de alergia .,não tem,não tem
6340, vacina de febre amarela não desejo pra ngm .,não tem,não tem
6341, vacina é uma forma de imunização contra antígenos externos alergia é uma coisa que seu corpo reconhece como .,não tem,não tem
6342, vacina pra azia lol .,não tem,não tem
6344, vacina que é raiva https twitter com sonyeondan love status 810683115295436800 .,não tem,não tem
6345, vacinação creme anestésico é eficaz no alívio da dor a utilização de creme de lidocaína http www empregosaude pt vacinacao creme anestesico e eficaz no alivio da dor 77867 utm source dlvr it utm medium twitter notícias emprego .,não tem,não tem
6346, vai chegando perto da vacina a alergia aumenta .,não tem,não tem
6347, vai fazer tal coisa tou com cólica dps faço q exagero ela toma atroveran enquanto eu tomo remédio à base de morfina .,não tem,não tem
6348, vai ficar difícil para quem tem alergia o bom mesmo é a vacina .,não tem,não tem
6351, vai ser o jeito tomar suco de couve alivia a dor e não preciso tomar omeprazol tá parecendo que o estômago tá fazendo nó de tanta dor .,não tem,não tem
6352, vai viajar para o exterior além do visto muitos países exigem que os viajantes tenham tomado a vacina contra a febre amarela pic twitter com gmm2ly6d5e .,não tem,não tem
6353, vale conferir amigos e queridos que têm familiares com doença de alzheimer que usam o adesivo de rivastigmina http fb me qsb5mx2h .,não tem,não tem
6354, vamo come doce ate ter coma de glicose .,não tem,não tem
6355, vamo de dipirona pra febre .,não tem,não tem
6356, vamo dormir antes de ter mta raiva que o dia foi lindo só teve notícia linda e coisa linda amanhã eu tenho raiva boa noite .,não tem,não tem
6357, vamo entrar em coma alcoólico geral tomando glicose no pa https twitter com lugaoju status 721823132093456384 .,não tem,não tem
6358, vamo parar de romantizar depressão e a fluoxetina caralho .,não tem,não tem
6359, vamo se ver essa sua doença é carência a vitamina thaianny .,não tem,não tem
6360, vamo ver filme de tiro pai sangue homens gostosos e bravos cheios de suor no corpo exalando testosterona feromônios .,não tem,não tem
6362, vamos atualizar 2 neosaldina um sonrisal e um pantoprazol dor de cabeça e insônia .,não tem,não tem
6363, vamprira eu tenho alergia mortal a qualquer remédio com dipirona ou nisulid ou cataflam ou paracetamol .,tem,não tem
6364, vanfranquilino eu tb me ferrei meu diagnóstico de depressão veio pós sibutramina .,não tem,não tem
6365, vários remédios pra enxaqueca contêm paracetamol paracetamol não me faz nem cosquinha .,não tem,não tem
6366, vários remédios pra enxaqueca tem cafeína uma loucura não .,não tem,não tem
6367, vc comeu antes de tomar toma omeprazol e depois um ibuprofeno é oq melhora minha sinusite e as minhas enxaqueca melhoras .,não tem,não tem
6368, vc é minha morfina fazendo chacina morte na neblina medo inspira a nitroglicerina a mais forte toxina pic twitter com ytxzfefsj4 .,não tem,não tem
6370, vc é um tipo de doença sem remédio e vacina não existem antibióticos fortes o suficientes pra combater o que vc faz comigo imactuallywes .,não tem,não tem
6371, vc percebe o quão a vida é difícil qdo vc fica com cólica e o único remédio que tem em casa é paracetamol .,não tem,não tem
6372, vc sabe q deus existe qdo temenxaqueca nível maxelevado q antes só passava com tramadol na veia e agora passaemcasacom doril enxaqueca .,não tem,não tem
6373, vc sente raiva da pessoa mas tem sdd dos bjos dela .,não tem,não tem
6375, vc tbm toma vacina por causa da alergia .,não tem,não tem
6376, vc tem cara de forte sou resistente a dor e algumas até gosto masoquista mas n é sempre que sinto né omeprazol me ajuda .,não tem,não tem
6377, vc toma 2 injeções para dor mais um tramadol e quem diz q o ombro para de doer .,não tem,não tem
6378, vc toma nimesulida pra parar a dor de garganta e o teu estômago vira um ser vivo que quer te matar de dentro pra fora .,não tem,não tem
6379, vcs disseram que esse ibuprofeno é massa pra enxaqueca e num sei o q ele não fez nem cócegas em mim .,não tem,não tem
6380, vcs q falam que minhas dores eh por causa de ansiedade me explica entao se eu acabei de tomar rivotril quetiapina e continuo morrendo .,tem,não tem
6381, vcs que reclamam que tem muita alergia agradeçam por nao ter que tomar vacina toda semana por isso .,não tem,não tem
6382, vcs sabiam que omeprazol da depressão pq eu não .,não tem,não tem
6383, vcs tem a mesna doença q eu de passar menos de uma semana com uma pack .,não tem,não tem
6384, vei meu omeprazol acabou será q é minha morte .,não tem,não tem
6385, vei meu remedio de enxaqueca tem 100 mg de cafeína essa porra vai me matar .,não tem,não tem
6386, vei quero fazer uma umectação aq mas n quero usar oleo de ricino dar uma dor de cabeça dos infernos dps de mt tempo cm ele .,tem,não tem
6387, vei tava tomando polaramine pra eliminar a coceira e dipirona pra eliminar a febre .,não tem,não tem
6388, vei tomei vacina nos dois braços que dor .,não tem,não tem
6389, vejaocentro americomartin medicação p uso de emergência parada cardíaca e tals mas a quetiapina pode ser p bipolaridade ou ansiedade .,não tem,não tem
6391, vejo que minha situação está péssima quando nem o omeprazol alivia minha dor no estômago .,tem,não tem
6392, velho q merda eu tenho alergia a dipirona e tomei remédio q tem .,tem,não tem
6394, vende em qualquer farmácia e dá pra comprar sem receita sumatriptano 50 mg alivia demais a enxaqueca .,não tem,não tem
6395, vendo esse último jogo dos 49ers contra os jets me dá uma raiva que só uma vitamina de açaí me acalma numa hora dessas .,não tem,não tem
6397, venlafaxina me deu arrepios aleatórios eu tenho sempre os efeitos colaterais mais esquisitos .,não tem,não tem
6398, venlafaxina os efeitos colaterais q to tendo n to aguentando me da ansiedade d e vi que a retirada dele é muito dificil etc. venlafaxina vem lá a faxina o remedinho pra varrer a depressão com estilo compre já o seu .,não tem,não tem
6400, ver a bendita caixa de bombom no armário quase todo dia mãe tome a lactase e coma e o ldl e a glicose do meu sangue quem tira depois .,não tem,não tem
6401, verde o vermelho é de alergia a dipirona .,não tem,não tem
6403, via inbox mensagem de utilidade pública na cantina do ru esta sendo aplicado a vacina contra a dengue todos http fb me 8y1rjoe9l .,não tem,não tem
6404, viciados em cafeína me digam como a gente faz pra tomar café no calor insuportável desse país tropical .,não tem,não tem
6408, vida resumida em ansiedade gastrite omeprazol .,não tem,não tem
6409, vidadevivian naproxeno funciona melhor pra enxaqueca .,não tem,não tem
6410, vídeo dicas para enfrentar a dependência de nicotina https www youtube com watch v woyc7hhg qq sub confirmation 1 http fb me toaw0cxn .,não tem,não tem
6411, vídeo psicologia e dependência de nicotina https youtu be woyc7hhg qq pic twitter com uqvity7pmd .,não tem,não tem
6412, viemos zoando abessa eu e andreza flnd q o filho da stefany cm o keven vai ter q tomar vacina contra raiva kkkkkkkkkkkkkkkkkk .,não tem,não tem
6413, vinho e paracetamol só pra baixar a ansiedade .,não tem,não tem
6414, vinil o texto de domingo já estava pronto quando o mundo foi surpreendido com a notícia da morte do cantor http fb me 7o3v6tia0 .,não tem,não tem
6415, vira e mexe tenho essas dor aí principalmente quando fico nervosa geralmente omeprazol plasil simetidina ou tônica resolve .,não tem,não tem
6416, vish o jeito é se auto medicar msm se a dor for tipo azia toma um antiácido gastrol ou mylanta plus e um omeprazol 20 ml para .,não tem,não tem
6418, vitamina e até hoje uma vitamina em busca de uma doença maior vdd q já ouvi essa semana .,não tem,não tem
6419, vitamina e curcumina e açafrão como ajuda no tratamento da doença de alzheimer http essentia com br vitamina e curcumina e acafrao como ajuda no tratamento da doenca de alzheimer .,não tem,não tem
6420, vitorracanelli dor de garganta febre tosse nariz escorrendo tô tomando vibral nimesulida benegripe e paracetamol .,não tem,não tem
6421, vitteixeira1 tenho alergia a penicilina que é um componente problema é que sofro muito com dor de garganta ai sempre fico bem mal .,não tem,não tem
6422, viu nem comer doce não posso mais comer sem morrer de dor no estômago e sono glicose alta é difícil lidar .,não tem,não tem
6423, viva a fluoxetina o grupo mais depressão q existe .,não tem,não tem
6424, vivendo a base de miojo e nimesulida por causa dessa porra de dor de dente .,não tem,não tem
6425, vivendo a base de nimesulida pra essa dor de garganta que n ta fácil .,não tem,não tem
6426, vixi minha glicose está baixa 60 melhor eu ir comer um doce e deitar que tontura e estou tremendo não quero ir para o hospital de novo .,não tem,não tem
6427, vo add o bicarbonato de sódio ao meu grupo de amgs pq ele é bom p dor de estômago dor de garganta p faze cookie varias coisa boa .,não tem,não tem
6428, vo até tomar minha fluoxetina pq a ansiedade ta foda .,não tem,não tem
6430, vo entra em coma de tanta dipirona que eu tomei .,não tem,não tem
6431, vo toma furosemida até a morte hoje amproblems .,não tem,não tem
